id,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Personality
5531,2.0,No,4.0,6.0,No,6.0,5.0,Extrovert
8288,0.0,No,6.0,3.0,No,12.0,9.0,Extrovert
1967,0.0,No,7.0,,No,5.0,9.0,Extrovert
18702,1.0,No,9.0,3.0,No,14.0,8.0,
12039,3.0,No,7.0,6.0,No,12.0,4.0,Extrovert
20128,8.0,Yes,3.0,0.0,,5.0,1.0,
15868,7.0,Yes,1.0,2.0,,5.0,0.0,Introvert
22353,3.0,No,7.0,5.0,No,11.0,8.0,
21443,2.0,No,9.0,4.0,No,13.0,9.0,
22849,3.0,No,,5.0,No,12.0,6.0,
23726,1.0,No,3.0,5.0,No,8.0,8.0,
9350,10.0,Yes,3.0,,Yes,4.0,1.0,Introvert
3605,7.0,Yes,2.0,1.0,Yes,5.0,3.0,Introvert
20126,11.0,Yes,2.0,2.0,Yes,4.0,3.0,
633,2.0,,9.0,6.0,No,10.0,5.0,Extrovert
19725,,Yes,3.0,0.0,Yes,4.0,2.0,
22093,3.0,No,8.0,6.0,No,10.0,5.0,
9474,0.0,No,8.0,3.0,No,5.0,9.0,Extrovert
11441,10.0,Yes,0.0,1.0,Yes,2.0,0.0,Introvert
6696,7.0,,0.0,0.0,Yes,3.0,2.0,Introvert
7054,10.0,Yes,1.0,0.0,Yes,,1.0,Introvert
4884,2.0,No,7.0,5.0,,13.0,6.0,Extrovert
13886,5.0,No,2.0,1.0,No,5.0,0.0,Introvert
15477,8.0,Yes,2.0,2.0,,5.0,2.0,Introvert
2941,1.0,No,8.0,4.0,No,12.0,6.0,Extrovert
4442,2.0,No,5.0,6.0,No,15.0,3.0,Extrovert
14534,8.0,Yes,0.0,0.0,,5.0,2.0,Introvert
20875,1.0,No,9.0,6.0,No,12.0,8.0,
957,2.0,No,6.0,6.0,No,7.0,9.0,Extrovert
5150,4.0,No,9.0,5.0,No,8.0,7.0,Extrovert
22310,2.0,,5.0,5.0,No,11.0,9.0,
12710,3.0,No,,6.0,No,6.0,3.0,Extrovert
18708,,No,9.0,7.0,No,14.0,8.0,
4445,1.0,No,4.0,3.0,No,,5.0,Extrovert
10593,,No,4.0,4.0,No,6.0,5.0,Extrovert
16932,1.0,No,9.0,5.0,No,10.0,6.0,Extrovert
12687,,No,5.0,5.0,No,13.0,4.0,Extrovert
20369,2.0,No,9.0,4.0,No,,3.0,
86,1.0,No,8.0,3.0,No,10.0,6.0,Extrovert
4891,8.0,,3.0,2.0,Yes,4.0,1.0,Introvert
1401,4.0,No,9.0,6.0,No,7.0,3.0,Extrovert
15564,6.0,Yes,1.0,3.0,Yes,2.0,0.0,Introvert
1896,2.0,No,6.0,6.0,No,10.0,10.0,Introvert
4793,1.0,No,7.0,7.0,No,8.0,6.0,Extrovert
19419,10.0,Yes,3.0,0.0,Yes,2.0,1.0,
16794,0.0,No,8.0,7.0,No,12.0,7.0,Extrovert
11915,5.0,Yes,2.0,0.0,Yes,4.0,5.0,Introvert
2372,0.0,No,5.0,4.0,No,12.0,9.0,Extrovert
22511,1.0,No,9.0,4.0,No,14.0,8.0,
22478,6.0,,3.0,0.0,Yes,5.0,1.0,
11808,2.0,No,8.0,6.0,No,7.0,5.0,Extrovert
23518,10.0,Yes,2.0,,Yes,5.0,2.0,
5564,6.0,Yes,2.0,0.0,Yes,3.0,3.0,Introvert
7710,3.0,No,5.0,4.0,No,4.0,7.0,Extrovert
6854,4.0,Yes,,1.0,Yes,1.0,0.0,Introvert
18497,1.0,No,5.0,7.0,,6.0,6.0,Extrovert
17107,0.0,No,,6.0,No,10.0,4.0,Extrovert
4605,3.0,No,9.0,7.0,No,4.0,7.0,Extrovert
3454,,No,10.0,6.0,No,12.0,5.0,Extrovert
2962,0.0,No,8.0,,No,10.0,8.0,Extrovert
11099,10.0,,0.0,1.0,Yes,5.0,2.0,Introvert
22955,0.0,No,,4.0,No,,7.0,
10637,6.0,Yes,2.0,2.0,Yes,5.0,,Introvert
6283,9.0,,4.0,4.0,No,7.0,6.0,Introvert
12064,7.0,Yes,3.0,1.0,Yes,1.0,2.0,Introvert
8414,3.0,No,7.0,7.0,No,7.0,6.0,Extrovert
11411,2.0,No,7.0,7.0,No,13.0,,Extrovert
8943,2.0,No,8.0,5.0,No,10.0,6.0,Extrovert
22863,3.0,No,7.0,4.0,,9.0,6.0,
15856,4.0,,2.0,3.0,Yes,3.0,1.0,Introvert
5620,1.0,No,5.0,,No,,5.0,Extrovert
7480,1.0,No,3.0,6.0,No,9.0,6.0,Extrovert
23335,2.0,No,7.0,4.0,,6.0,3.0,
7438,3.0,No,4.0,,No,14.0,7.0,Extrovert
18505,2.0,No,,3.0,No,8.0,5.0,Extrovert
2646,2.0,No,7.0,4.0,No,14.0,8.0,Extrovert
24020,3.0,No,4.0,4.0,No,7.0,6.0,
16252,2.0,No,8.0,4.0,No,7.0,7.0,Extrovert
15737,,,4.0,4.0,No,11.0,6.0,Extrovert
14969,0.0,No,5.0,,No,12.0,6.0,Extrovert
9650,6.0,Yes,2.0,0.0,,4.0,2.0,Introvert
2576,0.0,No,8.0,4.0,No,9.0,6.0,Extrovert
13597,3.0,,7.0,5.0,No,11.0,5.0,Extrovert
19075,0.0,No,10.0,4.0,No,6.0,7.0,
6970,,No,7.0,4.0,No,14.0,7.0,Extrovert
18353,1.0,No,7.0,3.0,No,,4.0,Extrovert
2052,1.0,No,5.0,3.0,No,5.0,4.0,Extrovert
7159,1.0,,5.0,,No,8.0,5.0,Extrovert
12380,0.0,No,5.0,7.0,No,,3.0,Extrovert
10452,6.0,Yes,3.0,1.0,Yes,5.0,3.0,Introvert
8305,11.0,Yes,0.0,0.0,Yes,,2.0,Introvert
10415,,No,4.0,5.0,No,6.0,8.0,Extrovert
17927,2.0,No,,6.0,,10.0,8.0,Extrovert
4061,10.0,,1.0,2.0,Yes,2.0,0.0,Introvert
3540,5.0,Yes,3.0,0.0,Yes,4.0,1.0,Introvert
5756,10.0,Yes,2.0,1.0,Yes,5.0,,Introvert
7556,2.0,No,3.0,4.0,No,14.0,6.0,Extrovert
9861,7.0,Yes,3.0,2.0,,1.0,2.0,Introvert
740,0.0,No,,6.0,No,12.0,3.0,Extrovert
8550,2.0,No,6.0,6.0,No,11.0,4.0,Extrovert
7693,3.0,No,,4.0,No,6.0,3.0,Extrovert
5194,0.0,No,5.0,3.0,No,7.0,8.0,Extrovert
4345,4.0,Yes,0.0,2.0,Yes,4.0,2.0,Introvert
2262,3.0,No,4.0,5.0,No,4.0,3.0,Extrovert
6595,11.0,Yes,0.0,0.0,Yes,2.0,3.0,Introvert
11619,11.0,Yes,0.0,0.0,Yes,4.0,,Introvert
13569,1.0,No,5.0,5.0,No,8.0,3.0,Extrovert
6587,6.0,,0.0,1.0,Yes,0.0,1.0,Introvert
21334,3.0,No,6.0,6.0,No,12.0,,
16501,1.0,No,6.0,3.0,No,4.0,7.0,Extrovert
16082,3.0,No,6.0,7.0,No,10.0,7.0,Extrovert
21583,5.0,,1.0,1.0,Yes,4.0,1.0,
13004,1.0,No,8.0,5.0,No,8.0,,Extrovert
8846,1.0,No,4.0,6.0,No,10.0,10.0,Extrovert
14897,2.0,,8.0,4.0,No,11.0,3.0,Extrovert
24654,1.0,No,5.0,4.0,No,13.0,9.0,
5938,0.0,No,4.0,3.0,No,10.0,9.0,Extrovert
7144,0.0,No,9.0,7.0,No,14.0,3.0,Extrovert
16752,,Yes,3.0,1.0,Yes,5.0,1.0,Introvert
14626,1.0,No,6.0,6.0,No,12.0,7.0,Extrovert
15563,1.0,No,6.0,7.0,No,9.0,5.0,Extrovert
19151,0.0,No,7.0,6.0,No,4.0,4.0,
17625,3.0,No,7.0,5.0,No,7.0,,Extrovert
18664,1.0,No,3.0,5.0,No,6.0,4.0,
7201,3.0,No,6.0,3.0,No,11.0,4.0,Extrovert
20857,3.0,No,6.0,6.0,No,5.0,3.0,
20467,2.0,,6.0,6.0,No,12.0,8.0,
8533,0.0,,9.0,6.0,No,14.0,7.0,Extrovert
22493,2.0,No,9.0,3.0,No,11.0,5.0,
21730,3.0,No,7.0,5.0,No,6.0,5.0,
13976,0.0,No,8.0,,No,9.0,3.0,Extrovert
14453,2.0,No,4.0,,No,11.0,5.0,Extrovert
19546,7.0,Yes,1.0,0.0,Yes,3.0,1.0,
5265,1.0,No,5.0,6.0,No,9.0,8.0,Extrovert
20602,11.0,Yes,1.0,0.0,,2.0,1.0,
17252,,Yes,2.0,,Yes,1.0,2.0,Introvert
753,4.0,No,8.0,4.0,No,5.0,6.0,Extrovert
20704,2.0,No,,3.0,No,,3.0,
24586,3.0,No,,6.0,No,10.0,4.0,
22210,7.0,,0.0,2.0,Yes,,2.0,
4628,4.0,No,8.0,6.0,No,8.0,10.0,Extrovert
8635,0.0,No,6.0,,No,7.0,3.0,Extrovert
6590,4.0,No,6.0,5.0,No,11.0,,Extrovert
13720,0.0,No,7.0,3.0,No,11.0,4.0,Extrovert
22539,11.0,Yes,1.0,1.0,Yes,2.0,0.0,
5878,3.0,No,4.0,4.0,No,5.0,,Extrovert
17110,2.0,No,5.0,4.0,No,9.0,7.0,Extrovert
21478,11.0,Yes,1.0,0.0,,,1.0,
11879,2.0,No,7.0,6.0,No,12.0,3.0,Extrovert
7506,1.0,No,8.0,,No,9.0,7.0,Extrovert
184,1.0,No,7.0,4.0,No,5.0,8.0,Extrovert
14680,0.0,No,3.0,6.0,No,7.0,8.0,Extrovert
1469,0.0,No,3.0,6.0,No,13.0,7.0,Extrovert
22367,4.0,Yes,1.0,,Yes,1.0,2.0,
2238,2.0,No,,4.0,No,8.0,3.0,Extrovert
14207,4.0,No,10.0,7.0,No,13.0,9.0,Extrovert
14270,10.0,Yes,0.0,3.0,Yes,5.0,0.0,Introvert
22934,0.0,No,7.0,5.0,No,8.0,4.0,
2085,1.0,No,6.0,3.0,No,,3.0,Extrovert
4987,1.0,No,5.0,7.0,No,14.0,9.0,Extrovert
12477,3.0,No,5.0,5.0,No,7.0,3.0,Extrovert
7071,1.0,No,5.0,,No,9.0,,Extrovert
24456,7.0,,3.0,1.0,Yes,3.0,1.0,
8100,2.0,No,4.0,6.0,No,15.0,3.0,Extrovert
24002,3.0,No,10.0,5.0,No,15.0,4.0,
10551,3.0,No,,5.0,No,10.0,8.0,Extrovert
14071,2.0,No,9.0,,No,5.0,9.0,Extrovert
14593,1.0,No,,5.0,No,7.0,3.0,Extrovert
10308,6.0,Yes,1.0,0.0,,4.0,1.0,Introvert
11610,0.0,No,3.0,4.0,No,4.0,6.0,Extrovert
16512,0.0,No,5.0,7.0,No,9.0,3.0,Extrovert
8711,2.0,,,5.0,No,12.0,6.0,Extrovert
22707,5.0,Yes,,0.0,,5.0,0.0,
7866,0.0,No,4.0,6.0,No,10.0,4.0,Extrovert
20651,2.0,,6.0,7.0,No,12.0,5.0,
2547,9.0,Yes,,1.0,Yes,2.0,0.0,Introvert
7808,0.0,No,7.0,4.0,No,8.0,7.0,Extrovert
23264,0.0,No,6.0,3.0,No,5.0,6.0,
503,11.0,Yes,1.0,2.0,,3.0,1.0,Extrovert
8145,0.0,No,8.0,4.0,No,5.0,7.0,Introvert
877,1.0,No,4.0,6.0,No,13.0,4.0,Introvert
18929,3.0,No,4.0,3.0,No,3.0,9.0,
3034,2.0,No,4.0,4.0,No,4.0,8.0,Extrovert
10812,10.0,Yes,,1.0,Yes,3.0,2.0,Introvert
17979,3.0,No,8.0,3.0,No,5.0,4.0,Extrovert
6171,,No,9.0,3.0,No,12.0,3.0,Introvert
9665,1.0,No,8.0,5.0,No,15.0,,Extrovert
8484,10.0,Yes,0.0,0.0,Yes,0.0,1.0,Introvert
16600,8.0,Yes,2.0,0.0,Yes,3.0,0.0,Introvert
19857,8.0,,3.0,1.0,Yes,1.0,2.0,
19082,3.0,No,5.0,5.0,No,8.0,3.0,
312,9.0,Yes,1.0,1.0,,5.0,1.0,Introvert
20061,4.0,No,10.0,7.0,No,13.0,7.0,
11437,11.0,Yes,2.0,3.0,Yes,2.0,1.0,Introvert
9669,0.0,No,4.0,7.0,No,13.0,8.0,Extrovert
6194,6.0,,1.0,2.0,Yes,4.0,0.0,Introvert
13872,,No,10.0,4.0,No,12.0,3.0,Extrovert
676,4.0,No,4.0,4.0,No,6.0,8.0,Extrovert
15287,1.0,No,4.0,,No,7.0,6.0,Extrovert
7635,4.0,No,7.0,4.0,No,7.0,4.0,Extrovert
8644,0.0,No,7.0,,No,15.0,3.0,Extrovert
17711,3.0,No,5.0,4.0,No,12.0,6.0,Extrovert
23507,1.0,No,6.0,3.0,No,10.0,7.0,
4208,2.0,No,8.0,4.0,No,12.0,10.0,Extrovert
16295,4.0,No,8.0,6.0,No,12.0,10.0,Extrovert
263,6.0,Yes,,0.0,Yes,,2.0,Introvert
8308,2.0,No,6.0,3.0,No,13.0,6.0,Extrovert
23198,3.0,No,5.0,7.0,No,12.0,6.0,
20490,3.0,No,,4.0,No,10.0,5.0,
1942,2.0,No,3.0,7.0,No,4.0,6.0,Extrovert
5653,2.0,No,4.0,3.0,No,14.0,4.0,Extrovert
4219,6.0,Yes,1.0,2.0,Yes,4.0,1.0,Introvert
14118,2.0,No,9.0,5.0,No,14.0,3.0,Extrovert
13895,1.0,,8.0,6.0,No,14.0,8.0,Extrovert
16580,,Yes,2.0,1.0,Yes,4.0,1.0,Introvert
1325,9.0,Yes,0.0,0.0,Yes,,0.0,Introvert
24500,2.0,No,5.0,3.0,No,,7.0,
2963,2.0,,7.0,5.0,No,15.0,9.0,Extrovert
9385,4.0,No,5.0,4.0,No,10.0,8.0,Extrovert
8996,1.0,No,5.0,5.0,No,,,Extrovert
5611,5.0,Yes,3.0,3.0,Yes,5.0,3.0,Introvert
2274,0.0,No,4.0,,No,13.0,6.0,Extrovert
23995,0.0,No,7.0,3.0,No,5.0,3.0,
2998,0.0,No,,5.0,No,10.0,8.0,Extrovert
16806,0.0,No,3.0,4.0,No,5.0,9.0,Extrovert
13600,3.0,No,9.0,6.0,No,10.0,7.0,Extrovert
14181,1.0,No,8.0,5.0,No,4.0,6.0,Extrovert
22881,9.0,Yes,3.0,2.0,Yes,5.0,3.0,
15535,3.0,No,7.0,7.0,No,9.0,9.0,Extrovert
6013,2.0,No,4.0,3.0,No,15.0,4.0,Extrovert
11933,3.0,Yes,3.0,2.0,Yes,2.0,2.0,Introvert
7055,2.0,No,4.0,5.0,No,11.0,3.0,Extrovert
18675,2.0,No,4.0,5.0,No,9.0,7.0,
20421,4.0,Yes,0.0,2.0,,1.0,2.0,
6115,,No,4.0,6.0,No,12.0,5.0,Extrovert
21559,3.0,No,7.0,5.0,No,7.0,9.0,
2642,1.0,No,4.0,5.0,No,4.0,9.0,Extrovert
1669,7.0,Yes,,1.0,Yes,4.0,1.0,Introvert
6502,6.0,Yes,2.0,1.0,Yes,0.0,2.0,Introvert
10936,1.0,No,9.0,5.0,No,15.0,8.0,Extrovert
7927,1.0,No,8.0,5.0,No,7.0,4.0,Extrovert
23281,11.0,Yes,,2.0,,4.0,2.0,
18732,2.0,No,6.0,3.0,No,5.0,4.0,
5776,2.0,No,8.0,6.0,No,13.0,5.0,Extrovert
20496,4.0,No,9.0,5.0,No,6.0,7.0,
8820,1.0,No,8.0,5.0,No,,6.0,Extrovert
20415,1.0,,9.0,7.0,No,9.0,7.0,
852,4.0,Yes,1.0,2.0,Yes,3.0,1.0,Introvert
1573,0.0,No,9.0,6.0,No,4.0,7.0,Extrovert
8866,7.0,Yes,2.0,0.0,,4.0,2.0,Introvert
636,3.0,No,5.0,4.0,No,13.0,,Extrovert
20810,,No,,3.0,No,9.0,4.0,
5002,10.0,Yes,0.0,3.0,Yes,3.0,0.0,Introvert
17841,0.0,No,7.0,5.0,No,8.0,9.0,Extrovert
24339,3.0,No,4.0,4.0,No,13.0,6.0,
19465,,No,8.0,3.0,No,10.0,8.0,
19817,0.0,No,6.0,4.0,No,9.0,6.0,
19560,2.0,No,9.0,,No,6.0,4.0,
4096,4.0,No,9.0,5.0,No,14.0,10.0,Extrovert
7403,0.0,,7.0,5.0,No,14.0,5.0,Extrovert
4043,3.0,No,9.0,4.0,No,11.0,7.0,Extrovert
2271,3.0,No,3.0,5.0,No,7.0,3.0,Extrovert
17135,3.0,No,5.0,4.0,No,10.0,3.0,Extrovert
20695,11.0,,2.0,2.0,,1.0,2.0,
16569,,No,8.0,6.0,No,14.0,8.0,Extrovert
5353,2.0,No,9.0,3.0,No,12.0,9.0,Extrovert
12394,9.0,Yes,1.0,1.0,Yes,,1.0,Introvert
8886,1.0,No,6.0,4.0,No,15.0,7.0,Extrovert
10828,0.0,No,8.0,4.0,No,5.0,5.0,Extrovert
20569,1.0,No,6.0,4.0,No,5.0,3.0,
6094,7.0,Yes,1.0,2.0,,1.0,1.0,Introvert
11779,1.0,No,6.0,3.0,No,12.0,10.0,Extrovert
17071,3.0,No,9.0,7.0,No,12.0,8.0,Extrovert
11320,2.0,No,5.0,4.0,No,13.0,9.0,Extrovert
8957,2.0,No,6.0,7.0,No,7.0,6.0,Extrovert
11156,9.0,Yes,3.0,0.0,Yes,6.0,2.0,Introvert
15885,,No,4.0,5.0,No,6.0,4.0,Extrovert
6651,3.0,No,7.0,,No,8.0,7.0,Extrovert
17250,10.0,Yes,3.0,2.0,Yes,,0.0,Introvert
13326,2.0,,6.0,4.0,No,11.0,9.0,Extrovert
13960,3.0,Yes,1.0,0.0,Yes,4.0,2.0,Introvert
16746,1.0,,7.0,3.0,No,6.0,9.0,Extrovert
5513,10.0,Yes,3.0,1.0,Yes,0.0,1.0,Introvert
22275,2.0,No,7.0,5.0,No,5.0,5.0,
7653,0.0,No,7.0,3.0,No,,7.0,Extrovert
22042,1.0,No,9.0,,No,10.0,5.0,
15436,3.0,No,4.0,,No,7.0,5.0,Extrovert
24064,4.0,Yes,2.0,1.0,,3.0,2.0,
19050,,No,5.0,5.0,No,12.0,5.0,
4855,6.0,Yes,0.0,1.0,,1.0,2.0,Introvert
5992,8.0,Yes,0.0,1.0,Yes,3.0,3.0,Extrovert
23037,3.0,No,5.0,7.0,No,14.0,5.0,
23925,0.0,No,8.0,7.0,No,14.0,5.0,
19927,2.0,No,5.0,6.0,No,12.0,4.0,
12340,2.0,No,8.0,5.0,No,11.0,3.0,Extrovert
17057,0.0,No,6.0,6.0,No,6.0,8.0,Extrovert
10171,7.0,Yes,,1.0,Yes,3.0,1.0,Introvert
11086,3.0,No,3.0,6.0,No,9.0,9.0,Extrovert
18172,5.0,Yes,,1.0,Yes,4.0,1.0,Introvert
11421,3.0,,5.0,4.0,No,6.0,9.0,Extrovert
15343,0.0,No,,6.0,No,11.0,7.0,Extrovert
14765,2.0,No,5.0,6.0,No,11.0,,Extrovert
23589,7.0,Yes,0.0,,Yes,3.0,1.0,
2999,5.0,Yes,5.0,0.0,Yes,,0.0,Introvert
12397,7.0,Yes,1.0,0.0,Yes,,0.0,Introvert
21234,10.0,,1.0,1.0,Yes,,1.0,
21286,4.0,Yes,0.0,2.0,Yes,3.0,3.0,
3212,3.0,No,9.0,4.0,No,10.0,10.0,Extrovert
16735,2.0,No,5.0,4.0,No,11.0,10.0,Extrovert
10023,2.0,No,10.0,7.0,No,12.0,9.0,Extrovert
3908,3.0,No,6.0,7.0,No,10.0,5.0,Extrovert
9748,0.0,No,5.0,6.0,No,13.0,10.0,Extrovert
10471,2.0,No,7.0,7.0,No,9.0,7.0,Extrovert
519,2.0,No,7.0,4.0,No,11.0,4.0,Extrovert
18105,11.0,Yes,1.0,0.0,Yes,1.0,,Introvert
19859,7.0,Yes,2.0,3.0,Yes,3.0,2.0,
16841,2.0,No,4.0,6.0,No,11.0,8.0,Extrovert
23087,2.0,No,3.0,4.0,No,5.0,3.0,
14938,0.0,,6.0,5.0,No,11.0,7.0,Extrovert
13225,11.0,Yes,0.0,0.0,Yes,0.0,2.0,Extrovert
22509,5.0,Yes,3.0,0.0,Yes,2.0,,
12473,9.0,Yes,2.0,0.0,Yes,3.0,3.0,Introvert
10729,3.0,No,6.0,7.0,No,11.0,4.0,Extrovert
19956,4.0,,1.0,1.0,,4.0,2.0,
13364,2.0,No,7.0,7.0,No,10.0,6.0,Extrovert
19297,1.0,No,7.0,7.0,No,10.0,5.0,
10093,,No,6.0,4.0,No,9.0,10.0,Extrovert
16328,2.0,No,4.0,5.0,No,6.0,6.0,Extrovert
3614,0.0,No,6.0,3.0,No,13.0,5.0,Extrovert
1758,0.0,,8.0,5.0,No,14.0,6.0,Extrovert
11334,,No,7.0,7.0,No,10.0,7.0,Introvert
11984,0.0,,9.0,3.0,No,7.0,5.0,Extrovert
6436,0.0,No,7.0,6.0,No,8.0,5.0,Extrovert
2929,8.0,Yes,1.0,2.0,,5.0,,Introvert
4394,,Yes,1.0,0.0,Yes,2.0,0.0,Introvert
5824,0.0,No,7.0,4.0,No,15.0,4.0,Extrovert
15758,0.0,No,10.0,4.0,No,12.0,,Extrovert
17391,8.0,Yes,3.0,0.0,,5.0,2.0,Introvert
14739,9.0,Yes,3.0,1.0,Yes,3.0,2.0,Introvert
17940,0.0,No,9.0,4.0,No,10.0,7.0,Extrovert
22318,0.0,No,8.0,7.0,No,10.0,6.0,
22074,0.0,No,5.0,3.0,No,,9.0,
6201,3.0,,7.0,5.0,No,12.0,3.0,Extrovert
17563,1.0,No,3.0,5.0,No,5.0,6.0,Extrovert
9267,,No,5.0,6.0,No,,9.0,Extrovert
19586,4.0,Yes,0.0,,Yes,5.0,1.0,
2804,1.0,No,4.0,4.0,No,12.0,,Extrovert
17450,7.0,Yes,2.0,0.0,Yes,,0.0,Introvert
21308,4.0,Yes,3.0,3.0,Yes,4.0,2.0,
3328,1.0,No,9.0,7.0,No,11.0,5.0,Extrovert
19071,1.0,No,,4.0,No,7.0,5.0,
6738,4.0,Yes,2.0,2.0,Yes,3.0,,Introvert
22909,0.0,No,5.0,7.0,No,12.0,6.0,
5968,3.0,,9.0,6.0,No,8.0,5.0,Extrovert
20805,1.0,,5.0,5.0,No,5.0,4.0,
9142,3.0,No,6.0,4.0,No,7.0,6.0,Extrovert
8418,3.0,No,9.0,7.0,No,,3.0,Extrovert
8057,2.0,No,6.0,7.0,No,9.0,5.0,Extrovert
12256,0.0,No,4.0,3.0,No,5.0,5.0,Extrovert
1419,3.0,,5.0,7.0,No,14.0,9.0,Extrovert
18724,11.0,Yes,1.0,1.0,Yes,1.0,2.0,
19478,2.0,No,10.0,4.0,No,12.0,8.0,
14591,3.0,No,7.0,5.0,No,14.0,9.0,Extrovert
23882,3.0,No,4.0,3.0,No,13.0,4.0,
9525,2.0,,9.0,5.0,No,10.0,7.0,Extrovert
19912,0.0,No,6.0,5.0,No,11.0,9.0,
9223,1.0,No,8.0,,No,9.0,5.0,Extrovert
2619,1.0,No,7.0,6.0,,15.0,8.0,Extrovert
15504,4.0,No,3.0,7.0,No,13.0,8.0,Introvert
7630,3.0,No,9.0,,No,6.0,3.0,Extrovert
4089,2.0,,5.0,7.0,No,14.0,9.0,Extrovert
21918,2.0,No,4.0,5.0,,4.0,4.0,
10271,5.0,Yes,,1.0,Yes,0.0,0.0,Introvert
24133,2.0,No,3.0,5.0,No,11.0,9.0,
11694,9.0,Yes,2.0,1.0,,4.0,1.0,Introvert
13542,1.0,No,8.0,6.0,No,5.0,8.0,Extrovert
11971,6.0,No,3.0,5.0,,5.0,6.0,Extrovert
5094,3.0,No,7.0,,No,8.0,8.0,Extrovert
18377,5.0,Yes,2.0,0.0,Yes,7.0,1.0,Extrovert
5670,,No,5.0,7.0,No,6.0,8.0,Extrovert
10659,0.0,No,8.0,7.0,No,11.0,3.0,Extrovert
14187,1.0,No,6.0,5.0,No,4.0,4.0,Extrovert
7324,2.0,No,7.0,5.0,No,9.0,10.0,Extrovert
9374,0.0,No,8.0,7.0,No,14.0,9.0,Extrovert
13613,3.0,No,5.0,6.0,No,6.0,6.0,Extrovert
23486,2.0,No,9.0,6.0,No,9.0,5.0,
22577,1.0,No,6.0,7.0,No,8.0,8.0,
15855,10.0,Yes,1.0,0.0,,4.0,1.0,Introvert
12337,0.0,No,4.0,3.0,No,14.0,7.0,Extrovert
5692,7.0,,3.0,1.0,Yes,5.0,0.0,Introvert
5752,3.0,No,6.0,6.0,No,14.0,8.0,Extrovert
21878,1.0,No,8.0,3.0,No,5.0,6.0,
19361,1.0,No,5.0,7.0,No,7.0,3.0,
8044,2.0,No,6.0,7.0,No,14.0,5.0,Extrovert
12872,0.0,No,5.0,7.0,No,14.0,10.0,Extrovert
7703,1.0,No,7.0,6.0,No,,3.0,Extrovert
3142,0.0,No,4.0,,No,14.0,9.0,Extrovert
7275,2.0,,4.0,4.0,No,8.0,7.0,Extrovert
390,0.0,No,5.0,5.0,No,7.0,7.0,Extrovert
18682,2.0,No,7.0,6.0,No,6.0,,
1440,1.0,,9.0,5.0,,13.0,9.0,Extrovert
844,,No,7.0,3.0,No,14.0,4.0,Extrovert
6853,,No,5.0,6.0,No,12.0,3.0,Extrovert
8900,,No,6.0,3.0,No,12.0,7.0,Extrovert
4126,0.0,,5.0,6.0,No,7.0,4.0,Extrovert
16010,6.0,,2.0,2.0,Yes,1.0,0.0,Introvert
1460,2.0,No,5.0,6.0,No,14.0,10.0,Introvert
11754,4.0,,0.0,2.0,Yes,5.0,1.0,Introvert
6180,2.0,,4.0,4.0,No,6.0,7.0,Extrovert
3541,6.0,Yes,3.0,2.0,Yes,,1.0,Introvert
10945,,No,8.0,3.0,No,10.0,5.0,Extrovert
24604,3.0,No,5.0,5.0,No,3.0,4.0,
22014,10.0,Yes,3.0,3.0,Yes,5.0,1.0,
14329,0.0,No,7.0,7.0,No,10.0,9.0,Extrovert
469,3.0,No,5.0,5.0,No,5.0,,Extrovert
19338,3.0,No,6.0,4.0,,7.0,6.0,
3025,4.0,Yes,1.0,3.0,Yes,2.0,0.0,Introvert
10512,3.0,No,5.0,6.0,No,15.0,7.0,Extrovert
19395,0.0,No,5.0,4.0,No,14.0,9.0,
20639,1.0,No,8.0,3.0,No,5.0,8.0,
6726,,No,9.0,6.0,No,12.0,3.0,Extrovert
2872,2.0,No,5.0,3.0,No,10.0,5.0,Extrovert
7314,10.0,Yes,0.0,3.0,Yes,1.0,1.0,Introvert
12993,5.0,,0.0,2.0,Yes,3.0,2.0,Introvert
10852,0.0,No,9.0,4.0,,10.0,,Extrovert
15315,2.0,No,5.0,7.0,No,5.0,8.0,Extrovert
4091,1.0,No,6.0,7.0,,10.0,8.0,Extrovert
21297,1.0,No,9.0,5.0,No,11.0,4.0,
15148,1.0,No,9.0,7.0,No,15.0,7.0,Extrovert
15164,0.0,No,5.0,6.0,No,14.0,9.0,Extrovert
15711,1.0,No,8.0,7.0,No,12.0,9.0,Extrovert
21279,11.0,Yes,0.0,1.0,Yes,,2.0,
21962,3.0,No,5.0,4.0,No,14.0,9.0,
11375,2.0,No,7.0,,No,9.0,3.0,Extrovert
7620,1.0,No,5.0,7.0,No,6.0,10.0,Extrovert
13381,3.0,No,7.0,5.0,No,15.0,8.0,Extrovert
22536,0.0,No,8.0,3.0,No,15.0,5.0,
16053,4.0,No,8.0,5.0,No,7.0,9.0,Extrovert
20800,4.0,Yes,0.0,1.0,Yes,,3.0,
14525,0.0,No,8.0,7.0,No,6.0,3.0,Extrovert
21634,0.0,No,6.0,,No,12.0,8.0,
17027,1.0,No,8.0,7.0,No,11.0,3.0,Extrovert
6844,5.0,Yes,2.0,,Yes,3.0,1.0,Introvert
15806,4.0,No,9.0,5.0,No,10.0,3.0,Extrovert
14876,,No,4.0,6.0,No,7.0,7.0,Extrovert
23318,3.0,No,6.0,7.0,No,7.0,10.0,
18585,3.0,No,6.0,6.0,No,7.0,9.0,
